image_id,file_name,description,objects
11260,img_11260.png,a big black triangle is above a small yellow triangle | a big black triangle is above a medium red circle,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 48, ""y"": 71, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 90, ""y"": 165, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 23, ""y"": 183, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 32, ""y"": 168, ""pixel_size"": 65}]"
11261,img_11261.png,a medium yellow triangle is overlapping a big blue circle | a medium yellow triangle is overlapping a medium red triangle,"[{""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 169, ""y"": 36, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 108, ""y"": 31, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 142, ""y"": 22, ""pixel_size"": 45}]"
11262,img_11262.png,a small yellow square is above a small red square | a small yellow square is below a small green triangle,"[{""shape"": ""square"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 157, ""y"": 102, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""small"", ""x"": 164, ""y"": 193, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""small"", ""x"": 124, ""y"": 8, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""big"", ""x"": 98, ""y"": 97, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""big"", ""x"": 159, ""y"": 168, ""pixel_size"": 65}]"
11263,img_11263.png,a big black triangle is right of a small black square | a big black triangle is above a big black triangle,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 132, ""y"": 8, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""small"", ""x"": 61, ""y"": 48, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 87, ""y"": 122, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 85, ""y"": 123, ""pixel_size"": 45}]"
11264,img_11264.png,a medium black triangle is below a big yellow triangle | a medium black triangle is right of a small blue triangle,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 159, ""y"": 175, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 132, ""y"": 59, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 39, ""y"": 78, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 134, ""y"": 153, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""small"", ""x"": 118, ""y"": 163, ""pixel_size"": 25}]"
11265,img_11265.png,a medium blue triangle is left of a big black triangle | a medium blue triangle is above a big black triangle,"[{""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 40, ""y"": 57, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 106, ""y"": 90, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 90, ""y"": 115, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""big"", ""x"": 94, ""y"": 54, ""pixel_size"": 65}]"
11266,img_11266.png,a medium red circle is below a small yellow square | a medium red circle is below a big red square,"[{""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 93, ""y"": 168, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 73, ""y"": 39, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""big"", ""x"": 25, ""y"": 13, ""pixel_size"": 65}]"
11267,img_11267.png,a small green square is below a medium green square | a small green square is right of a small red triangle,"[{""shape"": ""square"", ""color"": ""green"", ""size"": ""small"", ""x"": 159, ""y"": 165, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""medium"", ""x"": 29, ""y"": 21, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""small"", ""x"": 76, ""y"": 95, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""small"", ""x"": 165, ""y"": 142, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""small"", ""x"": 169, ""y"": 108, ""pixel_size"": 25}]"
11268,img_11268.png,a medium blue triangle is left of a small blue square | a medium blue triangle is overlapping a medium black triangle,"[{""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 57, ""y"": 152, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""small"", ""x"": 192, ""y"": 152, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 60, ""y"": 169, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 41, ""y"": 4, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 189, ""y"": 207, ""pixel_size"": 25}]"
11269,img_11269.png,a small blue circle is left of a big yellow triangle | a small blue circle is below a big green triangle,"[{""shape"": ""circle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 127, ""y"": 75, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 154, ""y"": 49, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""big"", ""x"": 108, ""y"": 4, ""pixel_size"": 65}]"
11270,img_11270.png,a small blue triangle is above a medium black square | a small blue triangle is below a small red triangle,"[{""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 77, ""y"": 38, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""medium"", ""x"": 53, ""y"": 90, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""small"", ""x"": 101, ""y"": 6, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""big"", ""x"": 29, ""y"": 105, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 42, ""y"": 204, ""pixel_size"": 25}]"
11271,img_11271.png,a big blue triangle is above a small red square | a big blue triangle is above a small blue triangle,"[{""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 51, ""y"": 86, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""small"", ""x"": 114, ""y"": 183, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 87, ""y"": 177, ""pixel_size"": 25}]"
11272,img_11272.png,a small black triangle is overlapping a small yellow square | a small black triangle is below a small yellow square,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 97, ""y"": 200, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 88, ""y"": 205, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 134, ""y"": 89, ""pixel_size"": 25}]"
11273,img_11273.png,a small black square is below a small blue square | a small black square is below a big green square,"[{""shape"": ""square"", ""color"": ""black"", ""size"": ""small"", ""x"": 22, ""y"": 189, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""small"", ""x"": 166, ""y"": 27, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""big"", ""x"": 90, ""y"": 12, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 109, ""y"": 20, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 119, ""y"": 155, ""pixel_size"": 45}]"
11274,img_11274.png,a small green triangle is below a small red square | a small green triangle is right of a medium green square,"[{""shape"": ""triangle"", ""color"": ""green"", ""size"": ""small"", ""x"": 195, ""y"": 164, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""small"", ""x"": 102, ""y"": 53, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""medium"", ""x"": 43, ""y"": 121, ""pixel_size"": 45}]"
11275,img_11275.png,a medium green triangle is right of a medium black triangle | a medium green triangle is overlapping a small green circle,"[{""shape"": ""triangle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 189, ""y"": 0, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 126, ""y"": 1, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""small"", ""x"": 173, ""y"": 10, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""big"", ""x"": 106, ""y"": 31, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 145, ""y"": 161, ""pixel_size"": 65}]"
11276,img_11276.png,a big blue triangle is below a small blue triangle | a big blue triangle is below a small red circle,"[{""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 90, ""y"": 168, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 108, ""y"": 84, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""small"", ""x"": 106, ""y"": 67, ""pixel_size"": 25}]"
11277,img_11277.png,a big green square is right of a medium red square | a big green square is above a medium blue circle,"[{""shape"": ""square"", ""color"": ""green"", ""size"": ""big"", ""x"": 109, ""y"": 5, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""medium"", ""x"": 44, ""y"": 55, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 41, ""y"": 94, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 109, ""y"": 102, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""big"", ""x"": 165, ""y"": 161, ""pixel_size"": 65}]"
11278,img_11278.png,a medium green circle is overlapping a medium green square | a medium green circle is below a small yellow triangle,"[{""shape"": ""circle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 175, ""y"": 178, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""medium"", ""x"": 142, ""y"": 185, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 79, ""y"": 16, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""big"", ""x"": 21, ""y"": 43, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 146, ""y"": 91, ""pixel_size"": 45}]"
11279,img_11279.png,a big green triangle is overlapping a medium red triangle | a big green triangle is overlapping a big blue triangle,"[{""shape"": ""triangle"", ""color"": ""green"", ""size"": ""big"", ""x"": 52, ""y"": 72, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 50, ""y"": 83, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 96, ""y"": 135, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""medium"", ""x"": 184, ""y"": 163, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""big"", ""x"": 80, ""y"": 64, ""pixel_size"": 65}]"
11280,img_11280.png,a big red square is left of a small yellow triangle | a big red square is left of a medium green square,"[{""shape"": ""square"", ""color"": ""red"", ""size"": ""big"", ""x"": 34, ""y"": 12, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 177, ""y"": 69, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""medium"", ""x"": 148, ""y"": 112, ""pixel_size"": 45}]"
11281,img_11281.png,a small green triangle is right of a big black triangle | a small green triangle is above a medium yellow triangle,"[{""shape"": ""triangle"", ""color"": ""green"", ""size"": ""small"", ""x"": 171, ""y"": 130, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 40, ""y"": 70, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 151, ""y"": 162, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 68, ""y"": 163, ""pixel_size"": 25}]"
11282,img_11282.png,a medium blue circle is left of a small blue square | a medium blue circle is left of a big black square,"[{""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 31, ""y"": 122, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""small"", ""x"": 171, ""y"": 98, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""big"", ""x"": 147, ""y"": 67, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 155, ""y"": 100, ""pixel_size"": 65}]"
11283,img_11283.png,a small yellow triangle is right of a small green triangle | a small yellow triangle is above a big green circle,"[{""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 210, ""y"": 44, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""small"", ""x"": 131, ""y"": 51, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""big"", ""x"": 83, ""y"": 131, ""pixel_size"": 65}]"
11284,img_11284.png,a big yellow triangle is below a medium black square | a big yellow triangle is left of a small black square,"[{""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 47, ""y"": 123, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""medium"", ""x"": 116, ""y"": 48, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""small"", ""x"": 141, ""y"": 79, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 20, ""y"": 122, ""pixel_size"": 45}]"
11285,img_11285.png,a medium black circle is left of a medium blue circle | a medium black circle is above a small red square,"[{""shape"": ""circle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 114, ""y"": 10, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 162, ""y"": 10, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""small"", ""x"": 82, ""y"": 154, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 97, ""y"": 17, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 179, ""y"": 91, ""pixel_size"": 25}]"
11286,img_11286.png,a medium red square is overlapping a small red circle | a medium red square is above a medium black square,"[{""shape"": ""square"", ""color"": ""red"", ""size"": ""medium"", ""x"": 138, ""y"": 51, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""small"", ""x"": 179, ""y"": 32, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""medium"", ""x"": 160, ""y"": 116, ""pixel_size"": 45}]"
11287,img_11287.png,a small black triangle is right of a medium green triangle | a small black triangle is above a medium yellow circle,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 179, ""y"": 39, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 84, ""y"": 79, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 66, ""y"": 185, ""pixel_size"": 45}]"
11288,img_11288.png,a small yellow triangle is right of a medium yellow circle | a small yellow triangle is right of a big black triangle,"[{""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 184, ""y"": 29, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 93, ""y"": 85, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 59, ""y"": 103, ""pixel_size"": 65}]"
11289,img_11289.png,a big yellow square is overlapping a small blue triangle | a big yellow square is right of a medium blue circle,"[{""shape"": ""square"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 148, ""y"": 96, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 132, ""y"": 123, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 36, ""y"": 33, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 164, ""y"": 73, ""pixel_size"": 45}]"
11290,img_11290.png,a small black triangle is overlapping a big black square | a small black triangle is above a medium red circle,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 56, ""y"": 35, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""big"", ""x"": 38, ""y"": 4, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 53, ""y"": 102, ""pixel_size"": 45}]"
11291,img_11291.png,a medium green circle is left of a medium blue circle | a medium green circle is below a small blue triangle,"[{""shape"": ""circle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 63, ""y"": 134, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 172, ""y"": 183, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 69, ""y"": 60, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 30, ""y"": 178, ""pixel_size"": 45}]"
11292,img_11292.png,a small yellow circle is below a medium yellow circle | a small yellow circle is left of a medium yellow circle,"[{""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 130, ""y"": 202, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 88, ""y"": 117, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 160, ""y"": 157, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 31, ""y"": 210, ""pixel_size"": 25}]"
11293,img_11293.png,a small red circle is left of a big blue triangle | a small red circle is left of a big blue circle,"[{""shape"": ""circle"", ""color"": ""red"", ""size"": ""small"", ""x"": 45, ""y"": 102, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 149, ""y"": 5, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 88, ""y"": 71, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""big"", ""x"": 109, ""y"": 135, ""pixel_size"": 65}]"
11294,img_11294.png,a medium black triangle is right of a medium yellow circle | a medium black triangle is above a small yellow triangle,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 141, ""y"": 87, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 29, ""y"": 155, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 97, ""y"": 190, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""medium"", ""x"": 48, ""y"": 143, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 120, ""y"": 38, ""pixel_size"": 65}]"
11295,img_11295.png,a medium black triangle is right of a big black square | a medium black triangle is right of a big yellow square,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 178, ""y"": 183, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""big"", ""x"": 30, ""y"": 160, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 25, ""y"": 55, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 139, ""y"": 75, ""pixel_size"": 45}]"
11296,img_11296.png,a big black square is left of a small red triangle | a big black square is overlapping a small red triangle,"[{""shape"": ""square"", ""color"": ""black"", ""size"": ""big"", ""x"": 60, ""y"": 104, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""small"", ""x"": 149, ""y"": 152, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""small"", ""x"": 108, ""y"": 153, ""pixel_size"": 25}]"
11297,img_11297.png,a small black triangle is below a medium black circle | a small black triangle is below a small yellow triangle,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 144, ""y"": 150, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 105, ""y"": 22, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 95, ""y"": 34, ""pixel_size"": 25}]"
11298,img_11298.png,a small yellow circle is below a small blue triangle | a small yellow circle is below a medium blue triangle,"[{""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 52, ""y"": 134, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 59, ""y"": 21, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 90, ""y"": 43, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""small"", ""x"": 171, ""y"": 28, ""pixel_size"": 25}]"
11299,img_11299.png,a big red triangle is above a big blue square | a big red triangle is left of a big red circle,"[{""shape"": ""triangle"", ""color"": ""red"", ""size"": ""big"", ""x"": 62, ""y"": 42, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""big"", ""x"": 52, ""y"": 126, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""big"", ""x"": 148, ""y"": 60, ""pixel_size"": 65}]"
11300,img_11300.png,a big blue triangle is above a small green triangle | a big blue triangle is below a small green circle,"[{""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 94, ""y"": 114, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""small"", ""x"": 112, ""y"": 194, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""small"", ""x"": 105, ""y"": 12, ""pixel_size"": 25}]"
11301,img_11301.png,a small yellow triangle is above a big red circle | a small yellow triangle is right of a small green circle,"[{""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 65, ""y"": 93, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""big"", ""x"": 64, ""y"": 157, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""small"", ""x"": 21, ""y"": 50, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 136, ""y"": 5, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""big"", ""x"": 98, ""y"": 36, ""pixel_size"": 65}]"
11302,img_11302.png,a small blue circle is left of a medium black triangle | a small blue circle is left of a big yellow circle,"[{""shape"": ""circle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 57, ""y"": 62, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 151, ""y"": 124, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 123, ""y"": 34, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 112, ""y"": 162, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""small"", ""x"": 45, ""y"": 77, ""pixel_size"": 25}]"
11303,img_11303.png,a big green triangle is above a small red triangle | a big green triangle is right of a medium green triangle,"[{""shape"": ""triangle"", ""color"": ""green"", ""size"": ""big"", ""x"": 142, ""y"": 29, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""small"", ""x"": 97, ""y"": 128, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 42, ""y"": 67, ""pixel_size"": 45}]"
11304,img_11304.png,a big black square is left of a small yellow triangle | a big black square is left of a small black square,"[{""shape"": ""square"", ""color"": ""black"", ""size"": ""big"", ""x"": 53, ""y"": 51, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 136, ""y"": 61, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""small"", ""x"": 141, ""y"": 68, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 156, ""y"": 77, ""pixel_size"": 45}]"
11305,img_11305.png,a big red triangle is above a small blue square | a big red triangle is above a small blue triangle,"[{""shape"": ""triangle"", ""color"": ""red"", ""size"": ""big"", ""x"": 83, ""y"": 37, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""small"", ""x"": 96, ""y"": 180, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 83, ""y"": 105, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""small"", ""x"": 151, ""y"": 152, ""pixel_size"": 25}]"
11306,img_11306.png,a big blue circle is overlapping a medium green square | a big blue circle is above a big green circle,"[{""shape"": ""circle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 27, ""y"": 9, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""medium"", ""x"": 56, ""y"": 54, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""big"", ""x"": 50, ""y"": 149, ""pixel_size"": 65}]"
11307,img_11307.png,a medium green triangle is below a small green square | a medium green triangle is left of a small red square,"[{""shape"": ""triangle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 79, ""y"": 114, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""small"", ""x"": 51, ""y"": 71, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""small"", ""x"": 160, ""y"": 111, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""medium"", ""x"": 167, ""y"": 37, ""pixel_size"": 45}]"
